q1,q2,q3,q4,Call Price,Put Price,Scenario
0.04,0.06,0.02,0.06,3.3082,5.3986,"q=(0.04, 0.06, 0.02, 0.06)"
0.04,0.06,0.02,0.07,3.2386,5.4715,"q=(0.04, 0.06, 0.02, 0.07)"
0.04,0.06,0.02,0.08,3.1744,5.5693,"q=(0.04, 0.06, 0.02, 0.08)"
0.04,0.06,0.03,0.0,3.5114,5.1339,"q=(0.04, 0.06, 0.03, 0.0)"
0.04,0.06,0.03,0.01,3.452,5.2645,"q=(0.04, 0.06, 0.03, 0.01)"
0.04,0.06,0.03,0.02,3.4471,5.263,"q=(0.04, 0.06, 0.03, 0.02)"
0.04,0.06,0.03,0.03,3.4574,5.2789,"q=(0.04, 0.06, 0.03, 0.03)"
0.04,0.06,0.03,0.04,3.2815,5.4061,"q=(0.04, 0.06, 0.03, 0.04)"
0.04,0.06,0.03,0.05,3.3263,5.3211,"q=(0.04, 0.06, 0.03, 0.05)"
0.04,0.06,0.03,0.06,3.3034,5.4761,"q=(0.04, 0.06, 0.03, 0.06)"
0.04,0.06,0.03,0.07,3.1458,5.5899,"q=(0.04, 0.06, 0.03, 0.07)"
0.04,0.06,0.03,0.08,3.1784,5.6716,"q=(0.04, 0.06, 0.03, 0.08)"
0.04,0.06,0.04,0.0,3.4638,5.1805,"q=(0.04, 0.06, 0.04, 0.0)"
0.04,0.06,0.04,0.01,3.4234,5.2734,"q=(0.04, 0.06, 0.04, 0.01)"
0.04,0.06,0.04,0.02,3.3391,5.3071,"q=(0.04, 0.06, 0.04, 0.02)"
0.04,0.06,0.04,0.03,3.294,5.4525,"q=(0.04, 0.06, 0.04, 0.03)"
0.04,0.06,0.04,0.04,3.244,5.5027,"q=(0.04, 0.06, 0.04, 0.04)"
0.04,0.06,0.04,0.05,3.1834,5.4637,"q=(0.04, 0.06, 0.04, 0.05)"
0.04,0.06,0.04,0.06,3.1606,5.5993,"q=(0.04, 0.06, 0.04, 0.06)"
0.04,0.06,0.04,0.07,3.1507,5.6183,"q=(0.04, 0.06, 0.04, 0.07)"
0.04,0.06,0.04,0.08,3.1046,5.5908,"q=(0.04, 0.06, 0.04, 0.08)"
0.04,0.06,0.05,0.0,3.4622,5.306,"q=(0.04, 0.06, 0.05, 0.0)"
0.04,0.06,0.05,0.01,3.4202,5.4018,"q=(0.04, 0.06, 0.05, 0.01)"
0.04,0.06,0.05,0.02,3.4113,5.3382,"q=(0.04, 0.06, 0.05, 0.02)"
0.04,0.06,0.05,0.03,3.2226,5.5664,"q=(0.04, 0.06, 0.05, 0.03)"
0.04,0.06,0.05,0.04,3.2486,5.6074,"q=(0.04, 0.06, 0.05, 0.04)"
0.04,0.06,0.05,0.05,3.1804,5.5666,"q=(0.04, 0.06, 0.05, 0.05)"
0.04,0.06,0.05,0.06,3.0991,5.6805,"q=(0.04, 0.06, 0.05, 0.06)"
0.04,0.06,0.05,0.07,3.1083,5.6675,"q=(0.04, 0.06, 0.05, 0.07)"
0.04,0.06,0.05,0.08,3.0557,5.8929,"q=(0.04, 0.06, 0.05, 0.08)"
0.04,0.06,0.06,0.0,3.4185,5.3139,"q=(0.04, 0.06, 0.06, 0.0)"
0.04,0.06,0.06,0.01,3.2604,5.3178,"q=(0.04, 0.06, 0.06, 0.01)"
0.04,0.06,0.06,0.02,3.1913,5.4128,"q=(0.04, 0.06, 0.06, 0.02)"
0.04,0.06,0.06,0.03,3.1794,5.5897,"q=(0.04, 0.06, 0.06, 0.03)"
0.04,0.06,0.06,0.04,3.0283,5.823,"q=(0.04, 0.06, 0.06, 0.04)"
0.04,0.06,0.06,0.05,3.0636,5.7031,"q=(0.04, 0.06, 0.06, 0.05)"
0.04,0.06,0.06,0.06,3.0826,5.7066,"q=(0.04, 0.06, 0.06, 0.06)"
0.04,0.06,0.06,0.07,3.0157,5.7766,"q=(0.04, 0.06, 0.06, 0.07)"
0.04,0.06,0.06,0.08,2.9402,5.8411,"q=(0.04, 0.06, 0.06, 0.08)"
0.04,0.06,0.07,0.0,3.2452,5.3837,"q=(0.04, 0.06, 0.07, 0.0)"
0.04,0.06,0.07,0.01,3.2629,5.4614,"q=(0.04, 0.06, 0.07, 0.01)"
0.04,0.06,0.07,0.02,3.2706,5.4178,"q=(0.04, 0.06, 0.07, 0.02)"
0.04,0.06,0.07,0.03,3.0974,5.4757,"q=(0.04, 0.06, 0.07, 0.03)"
0.04,0.06,0.07,0.04,3.0616,5.6581,"q=(0.04, 0.06, 0.07, 0.04)"
0.04,0.06,0.07,0.05,3.1197,5.6851,"q=(0.04, 0.06, 0.07, 0.05)"
0.04,0.06,0.07,0.06,2.9098,5.8439,"q=(0.04, 0.06, 0.07, 0.06)"
0.04,0.06,0.07,0.07,2.9378,5.9277,"q=(0.04, 0.06, 0.07, 0.07)"
0.04,0.06,0.07,0.08,2.8995,5.968,"q=(0.04, 0.06, 0.07, 0.08)"
0.04,0.06,0.08,0.0,3.2305,5.5627,"q=(0.04, 0.06, 0.08, 0.0)"
0.04,0.06,0.08,0.01,3.2681,5.4272,"q=(0.04, 0.06, 0.08, 0.01)"
0.04,0.06,0.08,0.02,3.0435,5.6902,"q=(0.04, 0.06, 0.08, 0.02)"
0.04,0.06,0.08,0.03,3.1446,5.7027,"q=(0.04, 0.06, 0.08, 0.03)"
0.04,0.06,0.08,0.04,3.0638,5.7482,"q=(0.04, 0.06, 0.08, 0.04)"
0.04,0.06,0.08,0.05,3.0552,5.8532,"q=(0.04, 0.06, 0.08, 0.05)"
0.04,0.06,0.08,0.06,2.9937,5.8201,"q=(0.04, 0.06, 0.08, 0.06)"
0.04,0.06,0.08,0.07,2.9558,5.952,"q=(0.04, 0.06, 0.08, 0.07)"
0.04,0.06,0.08,0.08,2.8043,6.0279,"q=(0.04, 0.06, 0.08, 0.08)"
0.04,0.07,0.0,0.0,3.7312,4.9519,"q=(0.04, 0.07, 0.0, 0.0)"
0.04,0.07,0.0,0.01,3.5941,5.1239,"q=(0.04, 0.07, 0.0, 0.01)"
0.04,0.07,0.0,0.02,3.5651,5.1001,"q=(0.04, 0.07, 0.0, 0.02)"
0.04,0.07,0.0,0.03,3.6052,5.1926,"q=(0.04, 0.07, 0.0, 0.03)"
0.04,0.07,0.0,0.04,3.5097,5.2688,"q=(0.04, 0.07, 0.0, 0.04)"
0.04,0.07,0.0,0.05,3.4481,5.234,"q=(0.04, 0.07, 0.0, 0.05)"
0.04,0.07,0.0,0.06,3.3365,5.3981,"q=(0.04, 0.07, 0.0, 0.06)"
0.04,0.07,0.0,0.07,3.2716,5.4671,"q=(0.04, 0.07, 0.0, 0.07)"
0.04,0.07,0.0,0.08,3.1534,5.5486,"q=(0.04, 0.07, 0.0, 0.08)"
0.04,0.07,0.01,0.0,3.54,5.1705,"q=(0.04, 0.07, 0.01, 0.0)"
0.04,0.07,0.01,0.01,3.674,5.0504,"q=(0.04, 0.07, 0.01, 0.01)"
0.04,0.07,0.01,0.02,3.597,5.0707,"q=(0.04, 0.07, 0.01, 0.02)"
0.04,0.07,0.01,0.03,3.4226,5.3108,"q=(0.04, 0.07, 0.01, 0.03)"
0.04,0.07,0.01,0.04,3.3859,5.3512,"q=(0.04, 0.07, 0.01, 0.04)"
0.04,0.07,0.01,0.05,3.283,5.467,"q=(0.04, 0.07, 0.01, 0.05)"
0.04,0.07,0.01,0.06,3.3664,5.4403,"q=(0.04, 0.07, 0.01, 0.06)"
0.04,0.07,0.01,0.07,3.2223,5.6158,"q=(0.04, 0.07, 0.01, 0.07)"
0.04,0.07,0.01,0.08,3.1201,5.6105,"q=(0.04, 0.07, 0.01, 0.08)"
0.04,0.07,0.02,0.0,3.5985,5.0754,"q=(0.04, 0.07, 0.02, 0.0)"
0.04,0.07,0.02,0.01,3.5456,5.1187,"q=(0.04, 0.07, 0.02, 0.01)"
0.04,0.07,0.02,0.02,3.4097,5.2121,"q=(0.04, 0.07, 0.02, 0.02)"
0.04,0.07,0.02,0.03,3.3452,5.369,"q=(0.04, 0.07, 0.02, 0.03)"
0.04,0.07,0.02,0.04,3.4152,5.3583,"q=(0.04, 0.07, 0.02, 0.04)"
0.04,0.07,0.02,0.05,3.2843,5.4843,"q=(0.04, 0.07, 0.02, 0.05)"
0.04,0.07,0.02,0.06,3.1972,5.5738,"q=(0.04, 0.07, 0.02, 0.06)"
0.04,0.07,0.02,0.07,3.1545,5.64,"q=(0.04, 0.07, 0.02, 0.07)"
0.04,0.07,0.02,0.08,3.1853,5.6012,"q=(0.04, 0.07, 0.02, 0.08)"
0.04,0.07,0.03,0.0,3.4361,5.1941,"q=(0.04, 0.07, 0.03, 0.0)"
0.04,0.07,0.03,0.01,3.5167,5.2363,"q=(0.04, 0.07, 0.03, 0.01)"
0.04,0.07,0.03,0.02,3.3106,5.354,"q=(0.04, 0.07, 0.03, 0.02)"
0.04,0.07,0.03,0.03,3.3934,5.1944,"q=(0.04, 0.07, 0.03, 0.03)"
0.04,0.07,0.03,0.04,3.2772,5.4886,"q=(0.04, 0.07, 0.03, 0.04)"
0.04,0.07,0.03,0.05,3.2838,5.4801,"q=(0.04, 0.07, 0.03, 0.05)"
0.04,0.07,0.03,0.06,3.2336,5.5022,"q=(0.04, 0.07, 0.03, 0.06)"
0.04,0.07,0.03,0.07,3.207,5.6633,"q=(0.04, 0.07, 0.03, 0.07)"
0.04,0.07,0.03,0.08,3.1538,5.6295,"q=(0.04, 0.07, 0.03, 0.08)"
0.04,0.07,0.04,0.0,3.3942,5.2485,"q=(0.04, 0.07, 0.04, 0.0)"
0.04,0.07,0.04,0.01,3.3743,5.2536,"q=(0.04, 0.07, 0.04, 0.01)"
0.04,0.07,0.04,0.02,3.2327,5.4008,"q=(0.04, 0.07, 0.04, 0.02)"
0.04,0.07,0.04,0.03,3.2367,5.4885,"q=(0.04, 0.07, 0.04, 0.03)"
0.04,0.07,0.04,0.04,3.2006,5.5868,"q=(0.04, 0.07, 0.04, 0.04)"
0.04,0.07,0.04,0.05,3.1464,5.5714,"q=(0.04, 0.07, 0.04, 0.05)"
0.04,0.07,0.04,0.06,3.0896,5.647,"q=(0.04, 0.07, 0.04, 0.06)"
0.04,0.07,0.04,0.07,3.06,5.7507,"q=(0.04, 0.07, 0.04, 0.07)"
0.04,0.07,0.04,0.08,2.9462,5.7969,"q=(0.04, 0.07, 0.04, 0.08)"
0.04,0.07,0.05,0.0,3.2698,5.4383,"q=(0.04, 0.07, 0.05, 0.0)"
0.04,0.07,0.05,0.01,3.306,5.4154,"q=(0.04, 0.07, 0.05, 0.01)"
0.04,0.07,0.05,0.02,3.2262,5.4998,"q=(0.04, 0.07, 0.05, 0.02)"
0.04,0.07,0.05,0.03,3.355,5.5218,"q=(0.04, 0.07, 0.05, 0.03)"
0.04,0.07,0.05,0.04,3.2013,5.6233,"q=(0.04, 0.07, 0.05, 0.04)"
0.04,0.07,0.05,0.05,3.1263,5.7007,"q=(0.04, 0.07, 0.05, 0.05)"
0.04,0.07,0.05,0.06,3.1079,5.7224,"q=(0.04, 0.07, 0.05, 0.06)"
0.04,0.07,0.05,0.07,3.0478,5.7128,"q=(0.04, 0.07, 0.05, 0.07)"
0.04,0.07,0.05,0.08,2.9501,5.8696,"q=(0.04, 0.07, 0.05, 0.08)"
0.04,0.07,0.06,0.0,3.2747,5.4105,"q=(0.04, 0.07, 0.06, 0.0)"
0.04,0.07,0.06,0.01,3.1575,5.5445,"q=(0.04, 0.07, 0.06, 0.01)"
0.04,0.07,0.06,0.02,3.1422,5.5697,"q=(0.04, 0.07, 0.06, 0.02)"
0.04,0.07,0.06,0.03,3.0617,5.6933,"q=(0.04, 0.07, 0.06, 0.03)"
0.04,0.07,0.06,0.04,3.1258,5.6467,"q=(0.04, 0.07, 0.06, 0.04)"
0.04,0.07,0.06,0.05,3.1117,5.7131,"q=(0.04, 0.07, 0.06, 0.05)"
0.04,0.07,0.06,0.06,3.0235,5.7596,"q=(0.04, 0.07, 0.06, 0.06)"
0.04,0.07,0.06,0.07,2.9688,5.8779,"q=(0.04, 0.07, 0.06, 0.07)"
0.04,0.07,0.06,0.08,2.9207,5.9572,"q=(0.04, 0.07, 0.06, 0.08)"
0.04,0.07,0.07,0.0,3.3523,5.419,"q=(0.04, 0.07, 0.07, 0.0)"
0.04,0.07,0.07,0.01,3.2547,5.5035,"q=(0.04, 0.07, 0.07, 0.01)"
0.04,0.07,0.07,0.02,3.1674,5.595,"q=(0.04, 0.07, 0.07, 0.02)"
0.04,0.07,0.07,0.03,3.0854,5.5385,"q=(0.04, 0.07, 0.07, 0.03)"
0.04,0.07,0.07,0.04,3.0276,5.6744,"q=(0.04, 0.07, 0.07, 0.04)"
0.04,0.07,0.07,0.05,3.023,5.9169,"q=(0.04, 0.07, 0.07, 0.05)"
0.04,0.07,0.07,0.06,2.9145,5.8813,"q=(0.04, 0.07, 0.07, 0.06)"
0.04,0.07,0.07,0.07,2.9301,5.9507,"q=(0.04, 0.07, 0.07, 0.07)"
0.04,0.07,0.07,0.08,2.8874,6.0012,"q=(0.04, 0.07, 0.07, 0.08)"
0.04,0.07,0.08,0.0,3.2277,5.5793,"q=(0.04, 0.07, 0.08, 0.0)"
0.04,0.07,0.08,0.01,3.1424,5.6781,"q=(0.04, 0.07, 0.08, 0.01)"
0.04,0.07,0.08,0.02,3.0942,5.6651,"q=(0.04, 0.07, 0.08, 0.02)"
0.04,0.07,0.08,0.03,3.0476,5.6935,"q=(0.04, 0.07, 0.08, 0.03)"
0.04,0.07,0.08,0.04,3.0595,5.7125,"q=(0.04, 0.07, 0.08, 0.04)"
0.04,0.07,0.08,0.05,2.9274,5.9397,"q=(0.04, 0.07, 0.08, 0.05)"
0.04,0.07,0.08,0.06,2.9065,5.9491,"q=(0.04, 0.07, 0.08, 0.06)"
0.04,0.07,0.08,0.07,2.9252,6.0437,"q=(0.04, 0.07, 0.08, 0.07)"
0.04,0.07,0.08,0.08,2.8298,6.1206,"q=(0.04, 0.07, 0.08, 0.08)"
0.04,0.08,0.0,0.0,3.5558,5.1126,"q=(0.04, 0.08, 0.0, 0.0)"
0.04,0.08,0.0,0.01,3.5493,5.1698,"q=(0.04, 0.08, 0.0, 0.01)"
0.04,0.08,0.0,0.02,3.462,5.2097,"q=(0.04, 0.08, 0.0, 0.02)"
0.04,0.08,0.0,0.03,3.3872,5.3642,"q=(0.04, 0.08, 0.0, 0.03)"
0.04,0.08,0.0,0.04,3.3971,5.3758,"q=(0.04, 0.08, 0.0, 0.04)"
0.04,0.08,0.0,0.05,3.4243,5.3946,"q=(0.04, 0.08, 0.0, 0.05)"
0.04,0.08,0.0,0.06,3.2972,5.4355,"q=(0.04, 0.08, 0.0, 0.06)"
0.04,0.08,0.0,0.07,3.2701,5.3785,"q=(0.04, 0.08, 0.0, 0.07)"
0.04,0.08,0.0,0.08,3.2848,5.4642,"q=(0.04, 0.08, 0.0, 0.08)"
0.04,0.08,0.01,0.0,3.5434,5.1515,"q=(0.04, 0.08, 0.01, 0.0)"
0.04,0.08,0.01,0.01,3.417,5.2883,"q=(0.04, 0.08, 0.01, 0.01)"
0.04,0.08,0.01,0.02,3.3967,5.3397,"q=(0.04, 0.08, 0.01, 0.02)"
0.04,0.08,0.01,0.03,3.2923,5.3851,"q=(0.04, 0.08, 0.01, 0.03)"
0.04,0.08,0.01,0.04,3.3873,5.3986,"q=(0.04, 0.08, 0.01, 0.04)"
0.04,0.08,0.01,0.05,3.1394,5.4697,"q=(0.04, 0.08, 0.01, 0.05)"
0.04,0.08,0.01,0.06,3.1295,5.4618,"q=(0.04, 0.08, 0.01, 0.06)"
0.04,0.08,0.01,0.07,3.1825,5.6857,"q=(0.04, 0.08, 0.01, 0.07)"
0.04,0.08,0.01,0.08,3.1756,5.7345,"q=(0.04, 0.08, 0.01, 0.08)"
0.04,0.08,0.02,0.0,3.4754,5.2349,"q=(0.04, 0.08, 0.02, 0.0)"
0.04,0.08,0.02,0.01,3.3367,5.3858,"q=(0.04, 0.08, 0.02, 0.01)"
0.04,0.08,0.02,0.02,3.3495,5.2577,"q=(0.04, 0.08, 0.02, 0.02)"
0.04,0.08,0.02,0.03,3.33,5.4626,"q=(0.04, 0.08, 0.02, 0.03)"
0.04,0.08,0.02,0.04,3.3334,5.4908,"q=(0.04, 0.08, 0.02, 0.04)"
0.04,0.08,0.02,0.05,3.182,5.5353,"q=(0.04, 0.08, 0.02, 0.05)"
0.04,0.08,0.02,0.06,3.1861,5.561,"q=(0.04, 0.08, 0.02, 0.06)"
0.04,0.08,0.02,0.07,3.1357,5.6968,"q=(0.04, 0.08, 0.02, 0.07)"
0.04,0.08,0.02,0.08,3.0695,5.7291,"q=(0.04, 0.08, 0.02, 0.08)"
0.04,0.08,0.03,0.0,3.4895,5.2511,"q=(0.04, 0.08, 0.03, 0.0)"
0.04,0.08,0.03,0.01,3.4424,5.184,"q=(0.04, 0.08, 0.03, 0.01)"
0.04,0.08,0.03,0.02,3.2842,5.3613,"q=(0.04, 0.08, 0.03, 0.02)"
0.04,0.08,0.03,0.03,3.2353,5.5195,"q=(0.04, 0.08, 0.03, 0.03)"
0.04,0.08,0.03,0.04,3.2135,5.4362,"q=(0.04, 0.08, 0.03, 0.04)"
0.04,0.08,0.03,0.05,3.1106,5.6687,"q=(0.04, 0.08, 0.03, 0.05)"
0.04,0.08,0.03,0.06,3.1385,5.6393,"q=(0.04, 0.08, 0.03, 0.06)"
0.04,0.08,0.03,0.07,3.1102,5.6054,"q=(0.04, 0.08, 0.03, 0.07)"
0.04,0.08,0.03,0.08,3.0776,5.8095,"q=(0.04, 0.08, 0.03, 0.08)"
0.04,0.08,0.04,0.0,3.3316,5.396,"q=(0.04, 0.08, 0.04, 0.0)"
0.04,0.08,0.04,0.01,3.3639,5.3803,"q=(0.04, 0.08, 0.04, 0.01)"
0.04,0.08,0.04,0.02,3.2839,5.3606,"q=(0.04, 0.08, 0.04, 0.02)"
0.04,0.08,0.04,0.03,3.2487,5.606,"q=(0.04, 0.08, 0.04, 0.03)"
0.04,0.08,0.04,0.04,3.2179,5.5866,"q=(0.04, 0.08, 0.04, 0.04)"
0.04,0.08,0.04,0.05,3.1271,5.6579,"q=(0.04, 0.08, 0.04, 0.05)"
0.04,0.08,0.04,0.06,3.0125,5.7855,"q=(0.04, 0.08, 0.04, 0.06)"
0.04,0.08,0.04,0.07,3.0448,5.8119,"q=(0.04, 0.08, 0.04, 0.07)"
0.04,0.08,0.04,0.08,3.0372,5.7644,"q=(0.04, 0.08, 0.04, 0.08)"
0.04,0.08,0.05,0.0,3.3283,5.4207,"q=(0.04, 0.08, 0.05, 0.0)"
0.04,0.08,0.05,0.01,3.2626,5.4502,"q=(0.04, 0.08, 0.05, 0.01)"
0.04,0.08,0.05,0.02,3.2735,5.4684,"q=(0.04, 0.08, 0.05, 0.02)"
0.04,0.08,0.05,0.03,3.1672,5.5308,"q=(0.04, 0.08, 0.05, 0.03)"
0.04,0.08,0.05,0.04,3.159,5.5519,"q=(0.04, 0.08, 0.05, 0.04)"
0.04,0.08,0.05,0.05,3.0533,5.7101,"q=(0.04, 0.08, 0.05, 0.05)"
0.04,0.08,0.05,0.06,3.0009,5.7499,"q=(0.04, 0.08, 0.05, 0.06)"
0.04,0.08,0.05,0.07,2.9916,5.9066,"q=(0.04, 0.08, 0.05, 0.07)"
0.04,0.08,0.05,0.08,2.8365,5.9736,"q=(0.04, 0.08, 0.05, 0.08)"
0.04,0.08,0.06,0.0,3.1939,5.4596,"q=(0.04, 0.08, 0.06, 0.0)"
0.04,0.08,0.06,0.01,3.1584,5.5804,"q=(0.04, 0.08, 0.06, 0.01)"
0.04,0.08,0.06,0.02,3.213,5.6473,"q=(0.04, 0.08, 0.06, 0.02)"
0.04,0.08,0.06,0.03,2.9771,5.6532,"q=(0.04, 0.08, 0.06, 0.03)"
0.04,0.08,0.06,0.04,3.1237,5.6909,"q=(0.04, 0.08, 0.06, 0.04)"
0.04,0.08,0.06,0.05,2.9814,5.7313,"q=(0.04, 0.08, 0.06, 0.05)"
0.04,0.08,0.06,0.06,2.9694,5.8893,"q=(0.04, 0.08, 0.06, 0.06)"
0.04,0.08,0.06,0.07,2.9674,5.9147,"q=(0.04, 0.08, 0.06, 0.07)"
0.04,0.08,0.06,0.08,2.9484,5.9474,"q=(0.04, 0.08, 0.06, 0.08)"
0.04,0.08,0.07,0.0,3.1733,5.5684,"q=(0.04, 0.08, 0.07, 0.0)"
0.04,0.08,0.07,0.01,3.1424,5.5646,"q=(0.04, 0.08, 0.07, 0.01)"
0.04,0.08,0.07,0.02,3.0794,5.7018,"q=(0.04, 0.08, 0.07, 0.02)"
0.04,0.08,0.07,0.03,3.1256,5.7438,"q=(0.04, 0.08, 0.07, 0.03)"
0.04,0.08,0.07,0.04,3.039,5.8491,"q=(0.04, 0.08, 0.07, 0.04)"
0.04,0.08,0.07,0.05,2.9861,5.8679,"q=(0.04, 0.08, 0.07, 0.05)"
0.04,0.08,0.07,0.06,2.8598,5.8625,"q=(0.04, 0.08, 0.07, 0.06)"
0.04,0.08,0.07,0.07,2.8894,5.9494,"q=(0.04, 0.08, 0.07, 0.07)"
0.04,0.08,0.07,0.08,2.8041,6.1328,"q=(0.04, 0.08, 0.07, 0.08)"
0.04,0.08,0.08,0.0,3.1335,5.6607,"q=(0.04, 0.08, 0.08, 0.0)"
0.04,0.08,0.08,0.01,3.0239,5.7012,"q=(0.04, 0.08, 0.08, 0.01)"
0.04,0.08,0.08,0.02,3.0248,5.7412,"q=(0.04, 0.08, 0.08, 0.02)"
0.04,0.08,0.08,0.03,3.112,5.8522,"q=(0.04, 0.08, 0.08, 0.03)"
0.04,0.08,0.08,0.04,2.9242,5.8551,"q=(0.04, 0.08, 0.08, 0.04)"
0.04,0.08,0.08,0.05,2.8822,5.8993,"q=(0.04, 0.08, 0.08, 0.05)"
0.04,0.08,0.08,0.06,2.8734,5.9916,"q=(0.04, 0.08, 0.08, 0.06)"
0.04,0.08,0.08,0.07,2.8683,6.0996,"q=(0.04, 0.08, 0.08, 0.07)"
0.04,0.08,0.08,0.08,2.7508,6.0614,"q=(0.04, 0.08, 0.08, 0.08)"
0.05,0.0,0.0,0.0,4.0162,4.6806,"q=(0.05, 0.0, 0.0, 0.0)"
0.05,0.0,0.0,0.01,3.8494,4.6967,"q=(0.05, 0.0, 0.0, 0.01)"
0.05,0.0,0.0,0.02,3.7691,4.8809,"q=(0.05, 0.0, 0.0, 0.02)"
0.05,0.0,0.0,0.03,3.8552,4.7418,"q=(0.05, 0.0, 0.0, 0.03)"
0.05,0.0,0.0,0.04,3.785,4.8492,"q=(0.05, 0.0, 0.0, 0.04)"
0.05,0.0,0.0,0.05,3.7355,4.8983,"q=(0.05, 0.0, 0.0, 0.05)"
0.05,0.0,0.0,0.06,3.6953,5.0223,"q=(0.05, 0.0, 0.0, 0.06)"
0.05,0.0,0.0,0.07,3.7304,5.0417,"q=(0.05, 0.0, 0.0, 0.07)"
0.05,0.0,0.0,0.08,3.5495,5.1589,"q=(0.05, 0.0, 0.0, 0.08)"
0.05,0.0,0.01,0.0,3.9124,4.8604,"q=(0.05, 0.0, 0.01, 0.0)"
0.05,0.0,0.01,0.01,3.9082,4.7062,"q=(0.05, 0.0, 0.01, 0.01)"
0.05,0.0,0.01,0.02,3.7331,4.8911,"q=(0.05, 0.0, 0.01, 0.02)"
0.05,0.0,0.01,0.03,3.7746,4.8514,"q=(0.05, 0.0, 0.01, 0.03)"
0.05,0.0,0.01,0.04,3.7294,4.9531,"q=(0.05, 0.0, 0.01, 0.04)"
0.05,0.0,0.01,0.05,3.6782,4.9267,"q=(0.05, 0.0, 0.01, 0.05)"
0.05,0.0,0.01,0.06,3.6781,5.0431,"q=(0.05, 0.0, 0.01, 0.06)"
0.05,0.0,0.01,0.07,3.4833,5.09,"q=(0.05, 0.0, 0.01, 0.07)"
0.05,0.0,0.01,0.08,3.4209,5.2785,"q=(0.05, 0.0, 0.01, 0.08)"
0.05,0.0,0.02,0.0,3.7283,4.7821,"q=(0.05, 0.0, 0.02, 0.0)"
0.05,0.0,0.02,0.01,3.8313,4.7597,"q=(0.05, 0.0, 0.02, 0.01)"
0.05,0.0,0.02,0.02,3.7313,4.9464,"q=(0.05, 0.0, 0.02, 0.02)"
0.05,0.0,0.02,0.03,3.7084,5.0239,"q=(0.05, 0.0, 0.02, 0.03)"
0.05,0.0,0.02,0.04,3.6576,5.1354,"q=(0.05, 0.0, 0.02, 0.04)"
0.05,0.0,0.02,0.05,3.7909,5.0403,"q=(0.05, 0.0, 0.02, 0.05)"
0.05,0.0,0.02,0.06,3.4685,5.1768,"q=(0.05, 0.0, 0.02, 0.06)"
0.05,0.0,0.02,0.07,3.5395,5.0702,"q=(0.05, 0.0, 0.02, 0.07)"
0.05,0.0,0.02,0.08,3.483,5.2178,"q=(0.05, 0.0, 0.02, 0.08)"
0.05,0.0,0.03,0.0,3.7383,4.909,"q=(0.05, 0.0, 0.03, 0.0)"
0.05,0.0,0.03,0.01,3.6633,4.9301,"q=(0.05, 0.0, 0.03, 0.01)"
0.05,0.0,0.03,0.02,3.7012,4.9223,"q=(0.05, 0.0, 0.03, 0.02)"
0.05,0.0,0.03,0.03,3.6944,4.9838,"q=(0.05, 0.0, 0.03, 0.03)"
0.05,0.0,0.03,0.04,3.5679,5.1922,"q=(0.05, 0.0, 0.03, 0.04)"
0.05,0.0,0.03,0.05,3.5405,5.196,"q=(0.05, 0.0, 0.03, 0.05)"
0.05,0.0,0.03,0.06,3.4815,5.3915,"q=(0.05, 0.0, 0.03, 0.06)"
0.05,0.0,0.03,0.07,3.3557,5.2965,"q=(0.05, 0.0, 0.03, 0.07)"
0.05,0.0,0.03,0.08,3.469,5.3092,"q=(0.05, 0.0, 0.03, 0.08)"
0.05,0.0,0.04,0.0,3.8213,4.9667,"q=(0.05, 0.0, 0.04, 0.0)"
0.05,0.0,0.04,0.01,3.5889,4.9654,"q=(0.05, 0.0, 0.04, 0.01)"
0.05,0.0,0.04,0.02,3.597,5.0746,"q=(0.05, 0.0, 0.04, 0.02)"
0.05,0.0,0.04,0.03,3.6364,5.0556,"q=(0.05, 0.0, 0.04, 0.03)"
0.05,0.0,0.04,0.04,3.4998,5.1785,"q=(0.05, 0.0, 0.04, 0.04)"
0.05,0.0,0.04,0.05,3.5079,5.1264,"q=(0.05, 0.0, 0.04, 0.05)"
0.05,0.0,0.04,0.06,3.3915,5.2259,"q=(0.05, 0.0, 0.04, 0.06)"
0.05,0.0,0.04,0.07,3.4191,5.3342,"q=(0.05, 0.0, 0.04, 0.07)"
0.05,0.0,0.04,0.08,3.3346,5.4473,"q=(0.05, 0.0, 0.04, 0.08)"
0.05,0.0,0.05,0.0,3.6861,5.0444,"q=(0.05, 0.0, 0.05, 0.0)"
0.05,0.0,0.05,0.01,3.6039,5.0812,"q=(0.05, 0.0, 0.05, 0.01)"
0.05,0.0,0.05,0.02,3.5323,5.1313,"q=(0.05, 0.0, 0.05, 0.02)"
0.05,0.0,0.05,0.03,3.4644,5.2062,"q=(0.05, 0.0, 0.05, 0.03)"
0.05,0.0,0.05,0.04,3.4508,5.3349,"q=(0.05, 0.0, 0.05, 0.04)"
0.05,0.0,0.05,0.05,3.3283,5.3383,"q=(0.05, 0.0, 0.05, 0.05)"
0.05,0.0,0.05,0.06,3.3248,5.4501,"q=(0.05, 0.0, 0.05, 0.06)"
0.05,0.0,0.05,0.07,3.4406,5.3358,"q=(0.05, 0.0, 0.05, 0.07)"
0.05,0.0,0.05,0.08,3.2337,5.5714,"q=(0.05, 0.0, 0.05, 0.08)"
0.05,0.0,0.06,0.0,3.5961,4.9903,"q=(0.05, 0.0, 0.06, 0.0)"
